id,from,to, floor, zone
 jsimonides001,2016/6/6 17:08,2016/6/6 17:08,,
 zcoronado001,2016/6/6 17:08,2016/6/6 17:08,,
 ahafon001,2016/6/6 17:08,2016/6/6 17:09,,
 zcoronado001,2016/6/6 17:08,2016/6/6 17:09,,
 jsimonides001,2016/6/6 17:08,2016/6/6 17:09,,
 zcoronado001,2016/6/6 17:09,2016/6/6 17:09,,
 jsimonides001,2016/6/6 17:09,2016/6/6 17:09,,
 ahafon001,2016/6/6 17:09,2016/6/6 17:09,,
 ahafon001,2016/6/6 17:09,2016/6/7 7:38,,
 iovan001,2016/6/6 17:09,2016/6/6 17:10,,
 zcoronado001,2016/6/6 17:09,2016/6/7 7:42,,
 jsimonides001,2016/6/6 17:09,2016/6/7 7:27,,
 btempestad001,2016/6/6 17:09,2016/6/6 17:10,,
 monda001,2016/6/6 17:10,2016/6/6 17:11,,
 btempestad001,2016/6/6 17:10,2016/6/6 17:10,,
 iovan001,2016/6/6 17:10,2016/6/6 17:10,,
 iovan001,2016/6/6 17:10,2016/6/6 17:11,,
 btempestad001,2016/6/6 17:10,2016/6/6 17:11,,
 btempestad001,2016/6/6 17:11,2016/6/7 7:31,,
 iovan001,2016/6/6 17:11,2016/6/7 7:33,,
 monda001,2016/6/6 17:11,2016/6/6 17:11,,
 vomalla001,2016/6/6 17:11,2016/6/6 17:11,,
 vomalla001,2016/6/6 17:11,2016/6/6 17:11,,
 monda001,2016/6/6 17:11,2016/6/6 17:11,,
 vomalla001,2016/6/6 17:11,2016/6/7 7:21,,
 monda001,2016/6/6 17:11,2016/6/7 7:34,,
 thagan001,2016/6/6 17:13,2016/6/6 17:14,,
 slowery001,2016/6/6 17:13,2016/6/6 17:14,,
 wreynoso001,2016/6/6 17:13,2016/6/6 17:14,,
 thagan001,2016/6/6 17:14,2016/6/6 17:14,,
 slowery001,2016/6/6 17:14,2016/6/6 17:14,,
 wreynoso001,2016/6/6 17:14,2016/6/6 17:14,,
 wreynoso001,2016/6/6 17:14,2016/6/6 17:15,,
 slowery001,2016/6/6 17:14,2016/6/6 17:15,,
 thagan001,2016/6/6 17:14,2016/6/6 17:15,,
 slowery001,2016/6/6 17:15,2016/6/7 7:36,,
 wreynoso001,2016/6/6 17:15,2016/6/7 7:24,,
 thagan001,2016/6/6 17:15,2016/6/7 7:34,,
 bmullen001,2016/6/6 17:15,2016/6/6 17:15,,
 avico001,2016/6/6 17:15,2016/6/6 17:15,,
 acalzas001,2016/6/6 17:15,2016/6/6 17:15,,
 bmullen001,2016/6/6 17:15,2016/6/6 17:16,,
 avico001,2016/6/6 17:15,2016/6/6 17:16,,
 lazada001,2016/6/6 17:15,2016/6/6 17:16,,
 acalzas001,2016/6/6 17:15,2016/6/6 17:16,,
 chawelon001,2016/6/6 17:16,2016/6/6 17:17,,
 ibarranco001,2016/6/6 17:16,2016/6/6 17:17,,
 acalzas001,2016/6/6 17:16,2016/6/6 17:16,,
 bmullen001,2016/6/6 17:16,2016/6/6 17:16,,
 avico001,2016/6/6 17:16,2016/6/6 17:16,,
 lazada001,2016/6/6 17:16,2016/6/6 17:16,,
 acalzas001,2016/6/6 17:16,2016/6/7 7:43,,
 avico001,2016/6/6 17:16,2016/6/7 7:30,,
 bmullen001,2016/6/6 17:16,2016/6/7 7:40,,
 lazada001,2016/6/6 17:16,2016/6/7 7:15,,
 ibarranco001,2016/6/6 17:17,2016/6/6 17:17,,
 anubarron001,2016/6/6 17:17,2016/6/6 17:17,,
 chawelon001,2016/6/6 17:17,2016/6/6 17:18,,
 anubarron001,2016/6/6 17:17,2016/6/6 17:18,,
 ibarranco001,2016/6/6 17:17,2016/6/6 17:17,,
 ibarranco001,2016/6/6 17:17,2016/6/7 8:15,,
 fresumir001,2016/6/6 17:18,2016/6/6 17:18,,
 chawelon001,2016/6/6 17:18,2016/6/6 17:18,,
 anubarron001,2016/6/6 17:18,2016/6/6 17:18,,
 fresumir001,2016/6/6 17:18,2016/6/6 17:19,,
 chawelon001,2016/6/6 17:18,2016/6/7 7:32,,
 anubarron001,2016/6/6 17:18,2016/6/7 7:19,,
 sparrino001,2016/6/6 17:19,2016/6/6 17:19,,
 lalcazar002,2016/6/6 17:19,2016/6/6 17:20,,
 sparrino001,2016/6/6 17:19,2016/6/6 17:19,,
 sparrino001,2016/6/6 17:19,2016/6/7 7:42,,
 fresumir001,2016/6/6 17:19,2016/6/6 17:20,,
 knielson001,2016/6/6 17:20,2016/6/6 17:21,,
 lalcazar002,2016/6/6 17:20,2016/6/6 17:21,,
 fresumir001,2016/6/6 17:20,2016/6/6 17:21,,
 fresumir001,2016/6/6 17:21,2016/6/6 17:21,,
 fresumir001,2016/6/6 17:21,2016/6/7 7:31,,
 knielson001,2016/6/6 17:21,2016/6/6 17:21,,
 lalcazar002,2016/6/6 17:21,2016/6/6 17:21,,
 knielson001,2016/6/6 17:21,2016/6/7 7:31,,
 lalcazar002,2016/6/6 17:21,2016/6/7 7:36,,
 ibaza001,2016/6/6 17:22,2016/6/6 17:29,,
 iarlotti001,2016/6/6 17:23,2016/6/6 17:30,,
 edavies001,2016/6/6 17:27,2016/6/6 17:36,,
 agerard001,2016/6/6 17:28,2016/6/6 17:29,,
 agerard001,2016/6/6 17:29,2016/6/6 17:29,,
 agerard001,2016/6/6 17:29,2016/6/6 17:35,,
 ibaza001,2016/6/6 17:29,2016/6/6 18:27,,
 eklinger001,2016/6/6 17:30,2016/6/6 17:31,,
 ncelio001,2016/6/6 17:30,2016/6/6 17:31,,
 iarlotti001,2016/6/6 17:30,2016/6/6 18:34,,
 amorlun001,2016/6/6 17:30,2016/6/6 17:38,,
 morlunv001,2016/6/6 17:30,2016/6/6 17:37,,
 eklinger001,2016/6/6 17:31,2016/6/6 17:32,,
 ncelio001,2016/6/6 17:31,2016/6/6 17:32,,
 ebello001,2016/6/6 17:32,2016/6/6 17:39,,
 eklinger001,2016/6/6 17:32,2016/6/6 17:33,,
 ncelio001,2016/6/6 17:32,2016/6/6 17:33,,
 fkirchner001,2016/6/6 17:32,2016/6/6 17:41,,
 eklinger001,2016/6/6 17:33,2016/6/6 17:33,,
 ncelio001,2016/6/6 17:33,2016/6/6 17:33,,
 ncelio001,2016/6/6 17:33,2016/6/7 7:30,,
 eklinger001,2016/6/6 17:33,2016/6/7 8:30,,
 tsong001,2016/6/6 17:34,2016/6/6 17:35,,
 tsong001,2016/6/6 17:35,2016/6/6 17:35,,
 tsong001,2016/6/6 17:35,2016/6/6 17:41,,
 agerard001,2016/6/6 17:35,2016/6/6 17:35,,
 dcoginian001,2016/6/6 17:35,2016/6/6 17:43,,
 agerard001,2016/6/6 17:35,2016/6/6 17:35,,
 agerard001,2016/6/6 17:35,2016/6/6 18:08,,
 edavies001,2016/6/6 17:36,2016/6/6 18:08,,
 morlunv001,2016/6/6 17:37,2016/6/6 17:51,,
 amorlun001,2016/6/6 17:38,2016/6/6 17:51,,
 sbagni001,2016/6/6 17:39,2016/6/6 17:46,,
 lbagani001,2016/6/6 17:39,2016/6/6 17:46,,
 ebello001,2016/6/6 17:39,2016/6/6 18:33,,
 fkirchner001,2016/6/6 17:41,2016/6/6 17:56,,
 tsong001,2016/6/6 17:41,2016/6/6 17:41,,
 tsong001,2016/6/6 17:41,2016/6/6 17:41,,
 tsong001,2016/6/6 17:41,2016/6/6 17:59,,
 dcoginian001,2016/6/6 17:43,2016/6/6 18:04,,
 lbagani001,2016/6/6 17:46,2016/6/6 18:33,,
 sbagni001,2016/6/6 17:46,2016/6/6 18:25,,
 pbeebe001,2016/6/6 17:48,2016/6/6 17:49,,
 pbeebe001,2016/6/6 17:49,2016/6/6 17:50,,
 pbueno001,2016/6/6 17:50,2016/6/6 17:58,,
 pbeebe001,2016/6/6 17:50,2016/6/6 17:50,,
 pbeebe001,2016/6/6 17:50,2016/6/6 17:50,,
 pbeebe001,2016/6/6 17:50,2016/6/7 7:30,,
 amorlun001,2016/6/6 17:51,2016/6/6 18:05,,
 morlunv001,2016/6/6 17:51,2016/6/6 18:03,,
 jsanjorge001,2016/6/6 17:55,2016/6/6 17:56,,
 fkirchner001,2016/6/6 17:56,2016/6/6 18:07,,
 jsanjorge001,2016/6/6 17:56,2016/6/6 17:57,,
 jsanjorge001,2016/6/6 17:57,2016/6/6 17:57,,
 jsanjorge001,2016/6/6 17:57,2016/6/6 17:57,,
 jsanjorge001,2016/6/6 17:57,2016/6/7 7:19,,
 pbueno001,2016/6/6 17:58,2016/6/6 18:34,,
 cwhaley001,2016/6/6 17:59,2016/6/6 18:13,,
 tsong001,2016/6/6 17:59,2016/6/6 18:00,,
 tsong001,2016/6/6 18:00,2016/6/6 18:00,,
 tsong001,2016/6/6 18:00,2016/6/6 18:00,,
 ostrum001,2016/6/6 18:00,2016/6/6 18:00,,
 ostrum001,2016/6/6 18:00,2016/6/6 18:01,,
 tsong001,2016/6/6 18:00,2016/6/6 18:10,,
 acampo001,2016/6/6 18:01,2016/6/6 18:02,,
 ostrum001,2016/6/6 18:01,2016/6/6 18:02,,
 acampo001,2016/6/6 18:02,2016/6/6 18:02,,
 ostrum001,2016/6/6 18:02,2016/6/6 18:02,,
 acampo001,2016/6/6 18:02,2016/6/6 18:02,,
 ostrum001,2016/6/6 18:02,2016/6/6 18:02,,
 ostrum001,2016/6/6 18:02,2016/6/7 8:00,,
 acampo001,2016/6/6 18:02,2016/6/7 7:00,,
 tquiroz002,2016/6/6 18:03,2016/6/6 18:15,,
 morlunv001,2016/6/6 18:03,2016/6/6 18:28,,
 dcoginian001,2016/6/6 18:04,2016/6/6 18:13,,
 amorlun001,2016/6/6 18:05,2016/6/6 18:31,,
 fkirchner001,2016/6/6 18:07,2016/6/6 18:28,,
 edavies001,2016/6/6 18:08,2016/6/6 18:19,,
 agerard001,2016/6/6 18:08,2016/6/6 18:09,,
 agerard001,2016/6/6 18:09,2016/6/6 18:09,,
 agerard001,2016/6/6 18:09,2016/6/6 18:09,,
 agerard001,2016/6/6 18:09,2016/6/6 18:09,,
 agerard001,2016/6/6 18:09,2016/6/6 18:21,,
 tsong001,2016/6/6 18:10,2016/6/6 18:10,,
 tsong001,2016/6/6 18:10,2016/6/6 18:11,,
 tsong001,2016/6/6 18:11,2016/6/6 18:11,,
 tsong001,2016/6/6 18:11,2016/6/6 18:25,,
 dcoginian001,2016/6/6 18:13,2016/6/6 18:34,,
 cwhaley001,2016/6/6 18:13,2016/6/6 18:30,,
 tquiroz002,2016/6/6 18:15,2016/6/6 18:25,,
 edavies001,2016/6/6 18:19,2016/6/6 18:31,,
 agerard001,2016/6/6 18:21,2016/6/6 18:21,,
 agerard001,2016/6/6 18:21,2016/6/6 18:22,,
 agerard001,2016/6/6 18:22,2016/6/6 18:22,,
 agerard001,2016/6/6 18:22,2016/6/6 18:22,,
 agerard001,2016/6/6 18:22,2016/6/6 18:31,,
 sbagni001,2016/6/6 18:25,2016/6/6 19:13,,
 tsong001,2016/6/6 18:25,2016/6/6 18:26,,
 tquiroz002,2016/6/6 18:25,2016/6/6 19:16,,
 tsong001,2016/6/6 18:26,2016/6/6 18:26,,
 tsong001,2016/6/6 18:26,2016/6/6 19:11,,
 ibaza001,2016/6/6 18:27,2016/6/6 19:13,,
 morlunv001,2016/6/6 18:28,2016/6/6 19:17,,
 fkirchner001,2016/6/6 18:28,2016/6/6 19:19,,
 cwhaley001,2016/6/6 18:30,2016/6/6 19:33,,
 agerard001,2016/6/6 18:31,2016/6/6 18:32,,
 amorlun001,2016/6/6 18:31,2016/6/6 19:18,,
 edavies001,2016/6/6 18:31,2016/6/6 19:23,,
 agerard001,2016/6/6 18:32,2016/6/6 18:32,,
 agerard001,2016/6/6 18:32,2016/6/6 19:21,,
 lbagani001,2016/6/6 18:33,2016/6/6 19:23,,
 ebello001,2016/6/6 18:33,2016/6/6 19:34,,
 pbueno001,2016/6/6 18:34,2016/6/6 18:34,,
 iarlotti001,2016/6/6 18:34,2016/6/6 19:38,,
 pbueno001,2016/6/6 18:34,2016/6/6 19:35,,
 dcoginian001,2016/6/6 18:34,2016/6/6 19:21,,
 tsong001,2016/6/6 19:11,2016/6/6 19:12,,
 tsong001,2016/6/6 19:12,2016/6/6 19:12,,
 tsong001,2016/6/6 19:12,2016/6/6 20:04,,
 ibaza001,2016/6/6 19:13,2016/6/6 20:10,,
 sbagni001,2016/6/6 19:13,2016/6/6 20:04,,
 tquiroz002,2016/6/6 19:16,2016/6/6 19:57,,
 morlunv001,2016/6/6 19:17,2016/6/6 20:14,,
 amorlun001,2016/6/6 19:18,2016/6/6 19:52,,
 fkirchner001,2016/6/6 19:19,2016/6/6 20:06,,
 dcoginian001,2016/6/6 19:21,2016/6/6 20:00,,
 agerard001,2016/6/6 19:21,2016/6/6 19:22,,
 agerard001,2016/6/6 19:22,2016/6/6 19:22,,
 agerard001,2016/6/6 19:22,2016/6/6 19:50,,
 edavies001,2016/6/6 19:23,2016/6/6 19:47,,
 lbagani001,2016/6/6 19:23,2016/6/6 20:07,,
 cwhaley001,2016/6/6 19:33,2016/6/6 19:51,,
 ebello001,2016/6/6 19:34,2016/6/6 20:13,,
 pbueno001,2016/6/6 19:35,2016/6/6 19:35,,
 pbueno001,2016/6/6 19:35,2016/6/6 22:05,,
 iarlotti001,2016/6/6 19:38,2016/6/6 20:01,,
 edavies001,2016/6/6 19:47,2016/6/6 20:56,,
 agerard001,2016/6/6 19:50,2016/6/6 20:52,,
 cwhaley001,2016/6/6 19:51,2016/6/6 19:51,,
 cwhaley001,2016/6/6 19:51,2016/6/6 19:51,,
 cwhaley001,2016/6/6 19:51,2016/6/6 19:52,,
 cwhaley001,2016/6/6 19:52,2016/6/6 20:37,,
 amorlun001,2016/6/6 19:52,2016/6/6 19:52,,
 amorlun001,2016/6/6 19:52,2016/6/6 19:53,,
 amorlun001,2016/6/6 19:53,2016/6/6 19:54,,
 amorlun001,2016/6/6 19:54,2016/6/6 19:54,,
 amorlun001,2016/6/6 19:54,2016/6/6 19:54,,
 amorlun001,2016/6/6 19:54,2016/6/6 20:37,,
 tquiroz002,2016/6/6 19:57,2016/6/6 19:57,,
 tquiroz002,2016/6/6 19:57,2016/6/6 19:57,,
 tquiroz002,2016/6/6 19:57,2016/6/6 19:57,,
 tquiroz002,2016/6/6 19:57,2016/6/6 20:52,,
 dcoginian001,2016/6/6 20:00,2016/6/6 20:50,,
 iarlotti001,2016/6/6 20:01,2016/6/6 20:55,,
 sbagni001,2016/6/6 20:04,2016/6/6 20:05,,
 tsong001,2016/6/6 20:04,2016/6/6 20:05,,
 tsong001,2016/6/6 20:05,2016/6/6 20:05,,
 tsong001,2016/6/6 20:05,2016/6/6 21:04,,
 sbagni001,2016/6/6 20:05,2016/6/6 20:05,,
 sbagni001,2016/6/6 20:05,2016/6/6 20:05,,
 sbagni001,2016/6/6 20:05,2016/6/6 20:06,,
 sbagni001,2016/6/6 20:06,2016/6/6 20:53,,
 fkirchner001,2016/6/6 20:06,2016/6/6 20:56,,
 lbagani001,2016/6/6 20:07,2016/6/6 20:07,,
 lbagani001,2016/6/6 20:07,2016/6/6 20:08,,
 lbagani001,2016/6/6 20:08,2016/6/6 20:08,,
 lbagani001,2016/6/6 20:08,2016/6/6 20:08,,
 lbagani001,2016/6/6 20:08,2016/6/6 21:13,,
 ibaza001,2016/6/6 20:10,2016/6/6 20:11,,
 ibaza001,2016/6/6 20:11,2016/6/6 20:11,,
 ibaza001,2016/6/6 20:11,2016/6/6 20:11,,
 ibaza001,2016/6/6 20:11,2016/6/6 20:12,,
 ibaza001,2016/6/6 20:12,2016/6/6 21:03,,
 ebello001,2016/6/6 20:13,2016/6/6 21:11,,
 morlunv001,2016/6/6 20:14,2016/6/6 20:15,,
 morlunv001,2016/6/6 20:15,2016/6/6 20:16,,
 morlunv001,2016/6/6 20:16,2016/6/6 20:16,,
 morlunv001,2016/6/6 20:16,2016/6/6 20:16,,
 morlunv001,2016/6/6 20:16,2016/6/6 21:23,,
 cwhaley001,2016/6/6 20:37,2016/6/6 20:37,,
 amorlun001,2016/6/6 20:37,2016/6/6 20:37,,
 cwhaley001,2016/6/6 20:37,2016/6/6 20:37,,
 amorlun001,2016/6/6 20:37,2016/6/6 20:37,,
 amorlun001,2016/6/6 20:37,2016/6/6 20:37,,
 cwhaley001,2016/6/6 20:37,2016/6/6 20:37,,
 cwhaley001,2016/6/6 20:37,2016/6/6 22:03,,
 amorlun001,2016/6/6 20:37,2016/6/6 20:38,,
 amorlun001,2016/6/6 20:38,2016/6/6 22:02,,
 dcoginian001,2016/6/6 20:50,2016/6/6 22:03,,
 tquiroz002,2016/6/6 20:52,2016/6/6 20:52,,
 agerard001,2016/6/6 20:52,2016/6/6 21:57,,
 tquiroz002,2016/6/6 20:52,2016/6/6 20:52,,
 tquiroz002,2016/6/6 20:52,2016/6/6 20:52,,
 tquiroz002,2016/6/6 20:52,2016/6/6 22:01,,
 sbagni001,2016/6/6 20:53,2016/6/6 20:53,,
 sbagni001,2016/6/6 20:53,2016/6/6 20:54,,
 sbagni001,2016/6/6 20:54,2016/6/6 20:54,,
 sbagni001,2016/6/6 20:54,2016/6/6 20:54,,
 sbagni001,2016/6/6 20:54,2016/6/6 22:02,,
 iarlotti001,2016/6/6 20:55,2016/6/6 21:55,,
 fkirchner001,2016/6/6 20:56,2016/6/6 22:00,,
 edavies001,2016/6/6 20:56,2016/6/6 22:00,,
 ibaza001,2016/6/6 21:03,2016/6/6 21:04,,
 ibaza001,2016/6/6 21:04,2016/6/6 21:04,,
 tsong001,2016/6/6 21:04,2016/6/6 21:04,,
 ibaza001,2016/6/6 21:04,2016/6/6 21:04,,
 ibaza001,2016/6/6 21:04,2016/6/6 21:05,,
 tsong001,2016/6/6 21:04,2016/6/6 21:04,,
 tsong001,2016/6/6 21:04,2016/6/6 22:05,,
 ibaza001,2016/6/6 21:05,2016/6/6 22:00,,
 ebello001,2016/6/6 21:11,2016/6/6 21:57,,
 lbagani001,2016/6/6 21:13,2016/6/6 21:13,,
 lbagani001,2016/6/6 21:13,2016/6/6 21:14,,
 lbagani001,2016/6/6 21:14,2016/6/6 21:14,,
 lbagani001,2016/6/6 21:14,2016/6/6 21:14,,
 lbagani001,2016/6/6 21:14,2016/6/6 21:57,,
 morlunv001,2016/6/6 21:23,2016/6/6 21:24,,
 morlunv001,2016/6/6 21:24,2016/6/6 21:24,,
 morlunv001,2016/6/6 21:24,2016/6/6 21:24,,
 morlunv001,2016/6/6 21:24,2016/6/6 21:25,,
 morlunv001,2016/6/6 21:25,2016/6/6 22:03,,
 iarlotti001,2016/6/6 21:55,2016/6/6 22:54,,
 agerard001,2016/6/6 21:57,2016/6/6 21:57,,
 lbagani001,2016/6/6 21:57,2016/6/6 23:00,,
 ebello001,2016/6/6 21:57,2016/6/6 22:55,,
 agerard001,2016/6/6 21:57,2016/6/6 21:57,,
 agerard001,2016/6/6 21:57,2016/6/6 22:59,,
 ibaza001,2016/6/6 22:00,2016/6/6 23:02,,
 fkirchner001,2016/6/6 22:00,2016/6/6 23:00,,
 edavies001,2016/6/6 22:00,2016/6/6 22:58,,
 tquiroz002,2016/6/6 22:01,2016/6/6 22:01,,
 tquiroz002,2016/6/6 22:01,2016/6/6 23:02,,
 sbagni001,2016/6/6 22:02,2016/6/6 22:56,,
 amorlun001,2016/6/6 22:02,2016/6/6 23:00,,
 cwhaley001,2016/6/6 22:03,2016/6/6 22:03,,
 cwhaley001,2016/6/6 22:03,2016/6/6 23:02,,
 morlunv001,2016/6/6 22:03,2016/6/6 23:05,,
 dcoginian001,2016/6/6 22:03,2016/6/6 23:06,,
 tsong001,2016/6/6 22:05,2016/6/6 22:05,,
 pbueno001,2016/6/6 22:05,2016/6/6 22:05,,
 pbueno001,2016/6/6 22:05,2016/6/6 23:06,,
 tsong001,2016/6/6 22:05,2016/6/6 22:05,,
 tsong001,2016/6/6 22:05,2016/6/6 22:56,,
 iarlotti001,2016/6/6 22:54,2016/6/6 22:54,,
 iarlotti001,2016/6/6 22:54,2016/6/6 22:55,,
 ebello001,2016/6/6 22:55,2016/6/6 22:55,,
 iarlotti001,2016/6/6 22:55,2016/6/6 23:55,,
 ebello001,2016/6/6 22:55,2016/6/6 22:56,,
 sbagni001,2016/6/6 22:56,2016/6/6 22:56,,
 tsong001,2016/6/6 22:56,2016/6/6 22:57,,
 sbagni001,2016/6/6 22:56,2016/6/6 22:57,,
 ebello001,2016/6/6 22:56,2016/6/6 23:55,,
 tsong001,2016/6/6 22:57,2016/6/6 22:57,,
 tsong001,2016/6/6 22:57,2016/6/6 22:57,,
 sbagni001,2016/6/6 22:57,2016/6/6 23:46,,
 tsong001,2016/6/6 22:57,2016/6/6 22:58,,
 edavies001,2016/6/6 22:58,2016/6/6 22:59,,
 tsong001,2016/6/6 22:58,2016/6/6 22:58,,
 tsong001,2016/6/6 22:58,2016/6/6 22:58,,
 tsong001,2016/6/6 22:58,2016/6/6 22:59,,
 edavies001,2016/6/6 22:59,2016/6/6 22:59,,
 agerard001,2016/6/6 22:59,2016/6/6 23:00,,
 tsong001,2016/6/6 22:59,2016/6/6 22:59,,
 tsong001,2016/6/6 22:59,2016/6/7 16:19,,
 edavies001,2016/6/6 22:59,2016/6/6 23:45,,
 fkirchner001,2016/6/6 23:00,2016/6/6 23:01,,
 lbagani001,2016/6/6 23:00,2016/6/6 23:00,,
 agerard001,2016/6/6 23:00,2016/6/6 23:00,,
 agerard001,2016/6/6 23:00,2016/6/6 23:00,,
 amorlun001,2016/6/6 23:00,2016/6/6 23:01,,
 lbagani001,2016/6/6 23:00,2016/6/6 23:01,,
 agerard001,2016/6/6 23:00,2016/6/6 23:01,,
 amorlun001,2016/6/6 23:01,2016/6/6 23:01,,
 fkirchner001,2016/6/6 23:01,2016/6/6 23:01,,
 lbagani001,2016/6/6 23:01,2016/6/6 23:54,,
 agerard001,2016/6/6 23:01,2016/6/6 23:01,,
 agerard001,2016/6/6 23:01,2016/6/6 23:02,,
 amorlun001,2016/6/6 23:01,2016/6/6 23:45,,
 fkirchner001,2016/6/6 23:01,2016/6/6 23:49,,
 agerard001,2016/6/6 23:02,2016/6/6 23:02,,
 tquiroz002,2016/6/6 23:02,2016/6/6 23:02,,
 cwhaley001,2016/6/6 23:02,2016/6/6 23:02,,
 ibaza001,2016/6/6 23:02,2016/6/6 23:02,,
 cwhaley001,2016/6/6 23:02,2016/6/6 23:57,,
 tquiroz002,2016/6/6 23:02,2016/6/6 23:44,,
 ibaza001,2016/6/6 23:02,2016/6/6 23:03,,
 agerard001,2016/6/6 23:02,2016/6/6 23:02,,
 agerard001,2016/6/6 23:02,2016/6/7 16:11,,
 ibaza001,2016/6/6 23:03,2016/6/6 23:51,,
 morlunv001,2016/6/6 23:05,2016/6/6 23:06,,
 pbueno001,2016/6/6 23:06,2016/6/6 23:06,,
 dcoginian001,2016/6/6 23:06,2016/6/6 23:07,,
 morlunv001,2016/6/6 23:06,2016/6/6 23:06,,
 pbueno001,2016/6/6 23:06,2016/6/6 23:50,,
 morlunv001,2016/6/6 23:06,2016/6/6 23:40,,
 dcoginian001,2016/6/6 23:07,2016/6/6 23:07,,
 dcoginian001,2016/6/6 23:07,2016/6/6 23:53,,
 morlunv001,2016/6/6 23:40,2016/6/6 23:40,,
 morlunv001,2016/6/6 23:40,2016/6/6 23:41,,
 morlunv001,2016/6/6 23:41,2016/6/6 23:41,,
 morlunv001,2016/6/6 23:41,2016/6/7 16:29,,
 tquiroz002,2016/6/6 23:44,2016/6/6 23:44,,
 tquiroz002,2016/6/6 23:44,2016/6/6 23:44,,
 tquiroz002,2016/6/6 23:44,2016/6/7 16:00,,
 amorlun001,2016/6/6 23:45,2016/6/6 23:45,,
 edavies001,2016/6/6 23:45,2016/6/6 23:45,,
 amorlun001,2016/6/6 23:45,2016/6/6 23:46,,
 edavies001,2016/6/6 23:45,2016/6/6 23:46,,
 sbagni001,2016/6/6 23:46,2016/6/6 23:46,,
 sbagni001,2016/6/6 23:46,2016/6/6 23:47,,
 amorlun001,2016/6/6 23:46,2016/6/6 23:47,,
 edavies001,2016/6/6 23:46,2016/6/6 23:47,,
 amorlun001,2016/6/6 23:47,2016/6/6 23:47,,
 sbagni001,2016/6/6 23:47,2016/6/6 23:47,,
 edavies001,2016/6/6 23:47,2016/6/6 23:47,,
 sbagni001,2016/6/6 23:47,2016/6/7 16:28,,
 edavies001,2016/6/6 23:47,2016/6/7 16:22,,
 amorlun001,2016/6/6 23:47,2016/6/7 16:27,,
 fkirchner001,2016/6/6 23:49,2016/6/6 23:50,,
 pbueno001,2016/6/6 23:50,2016/6/6 23:51,,
 fkirchner001,2016/6/6 23:50,2016/6/6 23:51,,
 ibaza001,2016/6/6 23:51,2016/6/6 23:52,,
 pbueno001,2016/6/6 23:51,2016/6/6 23:51,,
 fkirchner001,2016/6/6 23:51,2016/6/6 23:51,,
 fkirchner001,2016/6/6 23:51,2016/6/7 16:15,,
 pbueno001,2016/6/6 23:51,2016/6/7 16:01,,
 ibaza001,2016/6/6 23:52,2016/6/6 23:52,,
 ibaza001,2016/6/6 23:52,2016/6/6 23:52,,
 ibaza001,2016/6/6 23:52,2016/6/7 16:00,,
 dcoginian001,2016/6/6 23:53,2016/6/6 23:53,,
 dcoginian001,2016/6/6 23:53,2016/6/6 23:54,,
 lbagani001,2016/6/6 23:54,2016/6/6 23:54,,
 dcoginian001,2016/6/6 23:54,2016/6/6 23:55,,
 lbagani001,2016/6/6 23:54,2016/6/6 23:55,,
 iarlotti001,2016/6/6 23:55,2016/6/6 23:56,,
 lbagani001,2016/6/6 23:55,2016/6/6 23:55,,
 dcoginian001,2016/6/6 23:55,2016/6/6 23:55,,
 ebello001,2016/6/6 23:55,2016/6/6 23:56,,
 lbagani001,2016/6/6 23:55,2016/6/7 16:19,,
 dcoginian001,2016/6/6 23:55,2016/6/7 16:23,,
 iarlotti001,2016/6/6 23:56,2016/6/6 23:56,,
 ebello001,2016/6/6 23:56,2016/6/6 23:56,,
 iarlotti001,2016/6/6 23:56,2016/6/6 23:56,,
 ebello001,2016/6/6 23:56,2016/6/6 23:56,,
 iarlotti001,2016/6/6 23:56,2016/6/7 16:01,,
 ebello001,2016/6/6 23:56,2016/6/7 16:04,,
 cwhaley001,2016/6/6 23:57,2016/6/6 23:57,,
 cwhaley001,2016/6/6 23:57,2016/6/6 23:57,,
 cwhaley001,2016/6/6 23:57,2016/6/7 16:02,,
 gflorez005,2016/6/7 0:00,2016/6/7 7:56,,
 vawelon001,2016/6/7 0:11,2016/6/7 2:32,,
 earpa001,2016/6/7 0:12,2016/6/7 2:29,,
 earpa001,2016/6/7 2:29,2016/6/7 3:14,,
 vawelon001,2016/6/7 2:32,2016/6/7 3:37,,
 earpa001,2016/6/7 3:14,2016/6/7 6:02,,
 vawelon001,2016/6/7 3:37,2016/6/7 6:04,,
 earpa001,2016/6/7 6:02,2016/6/7 6:52,,
 vawelon001,2016/6/7 6:04,2016/6/7 7:02,,
 earpa001,2016/6/7 6:52,2016/6/8 0:22,,
 wvasco001,2016/6/7 7:00,2016/6/7 7:00,,
 lorosco001,2016/6/7 7:00,2016/6/7 7:00,,
 acampo001,2016/6/7 7:00,2016/6/7 7:00,,
 acampo001,2016/6/7 7:00,2016/6/7 7:01,,
 wvasco001,2016/6/7 7:00,2016/6/7 7:01,,
 lorosco001,2016/6/7 7:00,2016/6/7 7:01,,
 acampo001,2016/6/7 7:01,2016/6/7 7:02,,
 wvasco001,2016/6/7 7:01,2016/6/7 7:02,,
 lorosco001,2016/6/7 7:01,2016/6/7 7:02,,
 vawelon001,2016/6/7 7:02,2016/6/7 7:24,,
 acampo001,2016/6/7 7:02,2016/6/7 7:02,,
 lorosco001,2016/6/7 7:02,2016/6/7 7:02,,
